"sep=,"
path,Eact,Gact,EDA_pauli,EDA_bonding,EDA_elstat,EDA_oi,AA_mulliken,AA_eldens,AA_hirshfeld,AA_voronoi,HOMO_coeff,HOMO_energy,LUMO_coeff,LUMO_energy
achiral_catalyst.F_tBu_TiCl4.vacuum\sub_cat_complex,-0.000747240798297355,0.01806187584987118,0.06630750232072453,-0.02436760146778967,-0.05014755128559045,-0.026815203568039105,0.09127761899702236,127.1124848863328,0.04036895772921634,0.48260268510900906,0.0052052619225582235,-0.2657188385359181,0.21127426965147217,-0.15524395625131407
achiral_catalyst.F_tBu_ZnCl2.vacuum\sub_cat_complex,-0.0005620279748494994,0.018086841192130443,0.06080559687851586,-0.025487609009589938,-0.050112154798512165,-0.027631890091812276,0.08506473287386829,127.11142622514565,0.040632110228069784,0.4819319126213544,0.0012548399716293228,-0.24736852010252636,0.7290461315564587,-0.13154661245827912
achiral_catalyst.F_Ph_AlF3.vacuum\sub_cat_complex,-0.003191766288370701,0.014644753518691545,0.08830055855166741,-0.06762280329935372,-0.08645740522203482,-0.0627636137491991,0.10617631804311767,127.09592353952509,0.05661842298958053,0.48098513591152514,0.1417301960707285,-0.25955413003942884,0.6303553695023928,-0.1609197689652083
achiral_catalyst.F_Ph_BF3.vacuum\sub_cat_complex,-0.0014518367407276855,0.01651551834989551,0.02984903488251464,-0.013800140212716252,-0.024425136826039306,-0.014023327034285951,0.11868304753244807,127.099867812342,0.051211030452050554,0.4881320024560889,0.20576640786000475,-0.2396253266818722,0.6123012019581349,-0.1309109137282539
achiral_catalyst.F_Ph_I2.vacuum\sub_cat_complex,-0.0008469810205005146,0.01791962117164214,0.023962017436544747,-0.01132256029200793,-0.017063378949160324,-0.011975141475438099,0.11863238124779762,127.10159306677993,0.05152836359487889,0.4829276022703133,0.009413859451933319,-0.20963295670046483,0.006726732182514547,-0.14032930438469066
achiral_catalyst.F_Ph_SnCl4.vacuum\sub_cat_complex,-0.0019395744003665172,0.01913412940407344,0.041740730919823055,-0.017661136609937473,-0.030439663272773032,-0.01650562119990762,0.12282483666667954,127.10085071252067,0.05202688827691615,0.4803799144278882,0.19692917592653225,-0.24259628694670693,0.0071275634721956905,-0.15281550773263272
achiral_catalyst.F_Ph_TiCl4.vacuum\sub_cat_complex,-0.0026593606619433885,0.016329457494443034,0.07028762879455333,-0.026178896954100337,-0.05342041091768124,-0.029453265491813586,0.12077972414672988,127.10081513766742,0.05338690860394213,0.4809037908665821,0.18406970441703943,-0.24750524761401685,0.3235430847897272,-0.15501015187086095
achiral_catalyst.F_Ph_ZnCl2.vacuum\sub_cat_complex,-0.0022265485355195125,0.01828021841458405,0.06843701671015384,-0.02936729915776355,-0.05668626582274783,-0.03258498643532832,0.11199216774862375,127.09971123576551,0.053967981649992725,0.4782189981926477,0.008149865758978232,-0.24334556062514717,0.6254143929692754,-0.14531892369873056
achiral_catalyst.Cl_tBu_AlF3.vacuum\sub_cat_complex,-0.002994124483208793,0.015172884270457487,0.08521531193752793,-0.06269915802960109,-0.07896400234437806,-0.06160375556754799,0.1328809776600215,127.12692345915494,0.03974341753029931,0.4762814099156256,0.39860366400350333,-0.2921493345541736,0.6524806489169365,-0.15844495192323008
achiral_catalyst.Cl_tBu_BF3.vacuum\sub_cat_complex,-0.00024918898536085976,0.01702370369381967,0.023890186937830217,-0.011209226803329513,-0.0191113122351112,-0.010697842576667385,0.13369065387002177,127.12670049035444,0.03939014037520894,0.4818602675116277,0.03532598868602416,-0.26541128343607634,0.688710026291637,-0.1197499590652722
achiral_catalyst.Cl_tBu_I2.vacuum\sub_cat_complex,-0.00019087848326027057,0.01691207076196033,0.021851752232791226,-0.010687466426507966,-0.014886399120769056,-0.011019306775452967,0.1327784886219412,127.1285774859497,0.03921658256893845,0.47833513766720337,0.0053141302080131425,-0.21194870591096193,0.002191261713628468,-0.14412598345364602
achiral_catalyst.Cl_tBu_SnCl4.vacuum\sub_cat_complex,-0.001252050503606661,0.01654592471097338,0.03203266305151983,-0.014559077726681616,-0.02217122298753793,-0.011544234646357291,0.13535255771789423,127.13024027970212,0.038828242167561755,0.48436183499927443,0.016301406055708286,-0.2656563524820455,0.00613332270073813,-0.15672643273992337
achiral_catalyst.Cl_tBu_TiCl4.vacuum\sub_cat_complex,-0.0018889631599723344,0.016494020679138188,0.06328026484444,-0.022890081041250968,-0.04588129088625692,-0.02569799440783028,0.13041657422308006,127.12992801291301,0.03909506099748017,0.48759980644830225,0.0010486699338665018,-0.26596684567458356,0.21992831831648332,-0.15618481502924675
achiral_catalyst.Cl_tBu_ZnCl2.vacuum\sub_cat_complex,-0.0018403634643995304,0.016906384450429357,0.06002927969553139,-0.02457927164129025,-0.047633850357726715,-0.028015080462211336,0.12777703617286917,127.12833798869288,0.04069214254481068,0.4839030913657294,0.0024155436802764125,-0.24778624436764346,0.6685866340661071,-0.1376531267019196
achiral_catalyst.Cl_Ph_AlF3.vacuum\sub_cat_complex,-0.004260388959723471,0.01357185002715866,0.08894890682983658,-0.06704582357813142,-0.08310815035440555,-0.06559796473666941,0.15641804908165646,127.11587404756945,0.05677708508777268,0.48275280924263386,0.15386254469569813,-0.2575995878260963,0.6022827457105068,-0.16381503218504087
achiral_catalyst.Cl_Ph_BF3.vacuum\sub_cat_complex,-0.002093550608371686,0.018721888101095097,0.03182751691047926,-0.013033116452756744,-0.024342887107650313,-0.015024044156898139,0.1587734152431448,127.11594150873744,0.05152538346898794,0.49031701200768296,0.20714076179074262,-0.23997276661108385,0.5959518864794636,-0.1353621152669105
achiral_catalyst.Cl_Ph_I2.vacuum\sub_cat_complex,-0.0020427138472207673,0.016899952023612386,0.02315692904240821,-0.01125093996324784,-0.015888415111135146,-0.011908020659456163,0.1584032054675184,127.1180509099359,0.05178974486098753,0.48798944246624343,0.007850373941492019,-0.21124036312956443,0.01520088395947288,-0.1429896060213709
achiral_catalyst.Cl_Ph_SnCl4.vacuum\sub_cat_complex,-0.0030843066637382677,0.014074178737848442,0.0382467843383113,-0.016364969650237732,-0.026717637165347696,-0.014903518915136627,0.16278630665641725,127.1187672837568,0.05203998681265065,0.49153206252503523,0.2027365403624094,-0.2417132299804475,0.024926794546357794,-0.15458191628954052
achiral_catalyst.Cl_Ph_TiCl4.vacuum\sub_cat_complex,-0.003810481350610573,0.012593420781894515,0.07201809937421631,-0.02585123254986607,-0.05261491984157374,-0.030874784708689245,0.16189748491402245,127.11801434216953,0.05362524276988534,0.4953888743229964,0.18937248876061105,-0.2473049391256602,0.37607883788939045,-0.15646082283516483
achiral_catalyst.Cl_Ph_ZnCl2.vacuum\sub_cat_complex,-0.0034233343697760432,0.015129169996781933,0.06764492648598465,-0.028550615615335617,-0.05404698942123787,-0.03308564990308915,0.15423373251971562,127.11717658896404,0.05407548349502378,0.48353246603860667,0.007325948657682448,-0.2440326529221695,0.6019309905920482,-0.14861759222534865
achiral_catalyst.Br_tBu_AlF3.vacuum\sub_cat_complex,-0.0031753012258173285,0.014399768162302706,0.08375600464316514,-0.0607957328109538,-0.07511674801739332,-0.062016762714196434,0.1324143940275242,127.13181097766532,0.04176149509231242,0.4802354501138195,0.2657418438847862,-0.28587760559336334,0.6534504910678507,-0.15765783165155817
achiral_catalyst.Br_tBu_BF3.vacuum\sub_cat_complex,-0.0005120246184313615,0.01866603863487626,0.021578018077040684,-0.010233297312963869,-0.01699940677497125,-0.00962711919317674,0.13754212815266698,127.12885664148982,0.03915539374522492,0.4837468465185757,0.011668735860290921,-0.24968591442071542,0.6900841914879488,-0.12048141404983229
achiral_catalyst.Br_tBu_I2.vacuum\sub_cat_complex,-0.0007166333475066011,0.018581549935046127,0.022326724384831312,-0.010407469970801771,-0.014733827370605468,-0.011306284110837232,0.1381925196667222,127.13108120676154,0.039449517910281284,0.48407450526616325,0.0055141583308986565,-0.2125001963009605,0.0057213364536736295,-0.1451041000955083
achiral_catalyst.Br_tBu_SnCl4.vacuum\sub_cat_complex,-0.0012255833553522777,0.01762815467247858,0.03311748304635613,-0.014267283059641079,-0.022187524870446396,-0.012044095550544162,0.1389510080020111,127.13289059940091,0.039223962064439455,0.4844298963847282,0.026877713087704046,-0.2526555366729382,0.0034931426609032573,-0.15726211171215926
achiral_catalyst.Br_tBu_TiCl4.vacuum\sub_cat_complex,-0.002084232939773223,0.0182117889067559,0.06487621043584674,-0.022297714505984636,-0.04573386333242979,-0.026607774824050096,0.13377258989636598,127.13387422571465,0.03939538441014867,0.4898056126506387,0.018817462913635202,-0.26141794802459617,0.23093850864083593,-0.15663825641329376
achiral_catalyst.Br_tBu_ZnCl2.vacuum\sub_cat_complex,-0.0011234903355115122,0.01949288791511883,0.05645268102152544,-0.022895060576496526,-0.04378831519591131,-0.02650854950706139,0.1313928700607967,127.13028708322202,0.03922612324443919,0.4807385536036666,0.001025464317336936,-0.2500157307143306,0.6706136850736835,-0.13680488483497716
achiral_catalyst.Br_Ph_AlF3.vacuum\sub_cat_complex,-0.004050136132974558,0.0122537602055095,0.08751786213514924,-0.06509991920891912,-0.07928951228612391,-0.06592116548399653,0.15671455054166916,127.11938019082557,0.05667167165008413,0.48908204232442154,0.15965421298646088,-0.25648881243148736,0.6020645917036171,-0.16332473448764948
achiral_catalyst.Br_Ph_BF3.vacuum\sub_cat_complex,-0.002392728898057861,0.01684917790559659,0.021253122533632943,-0.01053051688232914,-0.016970384730910837,-0.009641516972958536,0.16432531920118265,127.11657037707506,0.05118629402334429,0.485755775805349,0.21109793835053195,-0.23808887559844832,0.5959752428434556,-0.13394733912295084
achiral_catalyst.Br_Ph_I2.vacuum\sub_cat_complex,-0.0024421304609427708,0.018414597720677328,0.023311806533378145,-0.010977767255802153,-0.015536256221253097,-0.012077633289855918,0.16479656949434585,127.12031134352215,0.051978851361134226,0.4902803444534496,0.007514648073013189,-0.2119611356283905,0.004337324859784792,-0.14446658619297664
achiral_catalyst.Br_Ph_SnCl4.vacuum\sub_cat_complex,-0.003473858827003795,0.013501029184771696,0.0406343875086716,-0.01626814674589964,-0.027529744873618256,-0.016091709766034797,0.16764043647092652,127.1210406341484,0.05228194887144011,0.49342312899154983,0.20224931879755714,-0.24186380605348315,0.03051669846836134,-0.15482191354180402
achiral_catalyst.Br_Ph_TiCl4.vacuum\sub_cat_complex,-0.004064132882433569,0.012645707711270049,0.07145437602521665,-0.024835980134184057,-0.050859303296704184,-0.03072237232616411,0.16569511497524214,127.1222005677579,0.05364251464820835,0.49140133736009783,0.19243994551706836,-0.2465348916012751,0.36993627771061843,-0.15685948453188991
achiral_catalyst.Br_Ph_ZnCl2.vacuum\sub_cat_complex,-0.0037735906592972768,0.01467394577171266,0.06735858932024275,-0.027285510809673223,-0.05242946094801937,-0.033036513776895586,0.16114385491234806,127.12068686949377,0.05405441613828732,0.48454696136628206,0.0072138421925858455,-0.24508000087527848,0.6022143292784609,-0.1487854527848525
achiral_catalyst.I_tBu_AlF3.vacuum\sub_cat_complex,-0.0042448291531940185,0.0133926632089576,0.08412893602903032,-0.060810480362707156,-0.07405999802045926,-0.06322419063994374,0.1614461717382314,127.1414129275953,0.04195626782343398,0.48116574052402816,0.007716275036343034,-0.26132871105721084,0.6433785470356163,-0.15669392701079418
achiral_catalyst.I_tBu_BF3.vacuum\sub_cat_complex,-0.0007343309478864413,0.018541698678427032,0.019814088900943015,-0.009786452214198254,-0.015582643099918414,-0.008804761918761147,0.15949817713106285,127.13567275595827,0.039440864245097185,0.4877727804876888,0.00412743047140849,-0.22784184012777572,0.6817475113630204,-0.12039091109176427
achiral_catalyst.I_tBu_I2.vacuum\sub_cat_complex,-0.0009335808053636541,0.018416072894485325,0.02150783816241969,-0.010744200039022586,-0.014162471550662303,-0.011339137830688002,0.15891753919464158,127.13749039282804,0.03957336992848326,0.4809184033733791,0.003084767451106523,-0.21233373108234163,0.007522302625939437,-0.1457517833203033
achiral_catalyst.I_tBu_SnCl4.vacuum\sub_cat_complex,-0.0017382973329151952,0.016064341520724668,0.03026715019885777,-0.01394961707185641,-0.02014111904213678,-0.010937211819020664,0.16136508305977326,127.13927423485674,0.03925571840211517,0.48035953739126125,0.001604570618105598,-0.2306481851653297,0.01103276074791927,-0.15777263826696966
achiral_catalyst.I_tBu_TiCl4.vacuum\sub_cat_complex,0.00073459600735859,0.018829813236112436,0.06315100986847778,-0.02208184594422742,-0.04403895233724597,-0.026084478468357694,0.1581171090937099,127.13971516482451,0.03939163281478142,0.489443934325382,0.001052119128961337,-0.24066431274738723,0.2223417284017458,-0.1562498343089758
achiral_catalyst.I_tBu_ZnCl2.vacuum\sub_cat_complex,-0.002303942229602285,0.014834777236115926,0.058418347447239796,-0.023304862588566767,-0.04464720788598697,-0.027852988032911804,0.1534350486883218,127.1392612937923,0.04059947926714924,0.4810233125861094,0.014451950225166458,-0.24151523914290918,0.6605861372709138,-0.13734201757754116
achiral_catalyst.I_Ph_AlF3.vacuum\sub_cat_complex,-0.004680728408947843,0.012609212520584556,0.08781186992721088,-0.06496700106460677,-0.07813583967271143,-0.0670319322531381,0.1826651071140981,127.127323219987,0.05650347970866343,0.4898504594765183,0.17175634663217326,-0.25210774255050294,0.5956534811042952,-0.16236343757246996
achiral_catalyst.I_Ph_BF3.vacuum\sub_cat_complex,-0.0027004797723906293,0.01843958172087401,0.021066845337766246,-0.010328995712119931,-0.016910533004704575,-0.009576039467327007,0.17996163132737397,127.12429537239561,0.05119132267130011,0.48981671159318596,0.022564403424951113,-0.22650771821479568,0.592289507963706,-0.13431248111749108
achiral_catalyst.I_Ph_I2.vacuum\sub_cat_complex,-0.002739136235612172,0.016138078549991164,0.023484579483514442,-0.011344325375362136,-0.01553617002628016,-0.012535427888224109,0.18193816280854946,127.12680368963913,0.05206936782790983,0.4852771738945383,0.005724601110180447,-0.2113436139565494,0.026743321994547473,-0.1443371143917967
achiral_catalyst.I_Ph_SnCl4.vacuum\sub_cat_complex,-0.003701881931847062,0.013336481459981009,0.03687272315990141,-0.01573361408250546,-0.024837201498257855,-0.01447729185363006,0.1869163902893316,127.1276154436209,0.0520909219682022,0.494067753165611,0.01433483409825815,-0.23159337505273253,0.024597820666812372,-0.1556067958177179
achiral_catalyst.I_Ph_TiCl4.vacuum\sub_cat_complex,-0.0043890264602852724,0.01426228671058194,0.07313891787293826,-0.025384795605335148,-0.0514015388507687,-0.03200345139169482,0.18742867432555688,127.12864520167385,0.053695707577777196,0.4929073042779639,0.08929506864610418,-0.24073004059600747,0.3807380887181684,-0.15679461279163961
achiral_catalyst.I_Ph_ZnCl2.vacuum\sub_cat_complex,-0.0037089522163338273,0.014942204538269444,0.06821871410630237,-0.027469171958791904,-0.05252545148454146,-0.03376497998801532,0.1779217993898854,127.12770645338954,0.05402270430643241,0.4895288662148256,0.08461876543827104,-0.24028653921915086,0.5969761909497574,-0.14865969343142882
achiral_catalyst.OMe_tBu_AlF3.vacuum\sub_cat_complex,-0.0002696965239916693,0.018621142424819936,0.09717930779373837,-0.07858733700261933,-0.10158997072099396,-0.06662998121980569,0.07103687826208649,127.11573046049934,0.03709531692064616,0.46890327378438945,0.441692276315013,-0.2744800539364942,0.7102724512906646,-0.12726674076837144
achiral_catalyst.OMe_tBu_BF3.vacuum\sub_cat_complex,0.0008217945844553043,0.022910540735317397,0.1474125758133502,-0.04871625306456165,-0.10155845056587509,-0.08805908245176884,0.09410540829994396,127.11383656576663,0.036586222342251506,0.4785805027736423,0.4578961520628514,-0.26616515712693617,0.7146185769126526,-0.11551189113794688
achiral_catalyst.OMe_tBu_I2.vacuum\sub_cat_complex,0.0017464628415355676,0.01907987892247931,0.032124801853066036,-0.01528818248908367,-0.023499257096659676,-0.017082773607517587,0.08038295766424497,127.12418617488527,0.036019655465031164,0.47080766701677,0.005997386870035446,-0.19968715009451396,0.003292337244175292,-0.12779469808318522
achiral_catalyst.OMe_tBu_SnCl4.vacuum\sub_cat_complex,1.2350272716510347e-05,0.019161568922863026,0.08634931625030395,-0.03228735535975237,-0.06453470005527606,-0.03923365624522395,0.09024126046177638,127.12014899827824,0.036727367030529035,0.4747656907726121,0.007535881194221187,-0.25573406368584073,0.006262731301218583,-0.140973710839634
achiral_catalyst.OMe_tBu_TiCl4.vacuum\sub_cat_complex,-0.00024259795121306382,0.018301228336905062,0.09859855744150309,-0.039428375007569946,-0.07843566426458892,-0.04394972636175181,0.08433314813339265,127.12119233457534,0.036929743424530814,0.4801328308403128,0.0077344220565093115,-0.2518816729178689,0.223032787842984,-0.14685139102815942
achiral_catalyst.OMe_tBu_ZnCl2.vacuum\sub_cat_complex,0.0014168703680992323,0.021117174541673833,0.0861553317486072,-0.03748964971684169,-0.07461228286013011,-0.039585049126057446,0.07228416086815237,127.11853707086665,0.036341257006967886,0.47220229443459827,0.004489322074920414,-0.23539691390002573,0.7235758561118272,-0.11245769086582427
achiral_catalyst.OMe_Ph_AlF3.vacuum\sub_cat_complex,-0.0017109632726510782,0.015346163671358326,0.09839128252596016,-0.0807680578914378,-0.10301519239601475,-0.06863129336300101,0.09570098522291115,127.10455483317179,0.053453303340640135,0.4744282522297789,0.1936470276895217,-0.24190261272016336,0.6139807962387993,-0.13931926560247324
achiral_catalyst.OMe_Ph_BF3.vacuum\sub_cat_complex,-0.0012885395930810617,0.017401419434401433,0.1558494833160226,-0.051769158707877905,-0.10667552231222999,-0.09449164248958515,0.11869469233300123,127.10496682216565,0.05191113495832744,0.48643091369434366,0.21387663227523698,-0.2361948678771219,0.6044293968248001,-0.13094592998905527
achiral_catalyst.OMe_Ph_I2.vacuum\sub_cat_complex,3.569443913686854e-05,0.0209877332549544,0.03358694704184045,-0.015539605973509396,-0.024485705494271315,-0.017893585488067756,0.1075376192905031,127.1165573677066,0.049522570780164976,0.4804891611685136,0.009038525861307978,-0.19957112632729715,0.019084396334974427,-0.12742707530023836
achiral_catalyst.OMe_Ph_SnCl4.vacuum\sub_cat_complex,-0.0018367174163023137,0.015351426312479433,0.09257255966696135,-0.03353763441215326,-0.06879176117047336,-0.042680021692472016,0.1180605525520777,127.11012605004825,0.05148495076948456,0.4845438042062624,0.2209107114006367,-0.2353251910143153,0.01935727924637076,-0.13908748853783345
achiral_catalyst.OMe_Ph_TiCl4.vacuum\sub_cat_complex,-0.002015521062179282,0.016820004915557796,0.10125763930105733,-0.04046595506423638,-0.08036242625843215,-0.04593723156293453,0.11322291838219023,127.11109895803956,0.05169426971910829,0.4844679399666467,0.22042101949920515,-0.236193670519066,0.29956838791365353,-0.14708009541660247
achiral_catalyst.OMe_Ph_ZnCl2.vacuum\sub_cat_complex,-0.001033305686822139,0.017618958734821888,0.0892046396430663,-0.040047396642610075,-0.0773612613833734,-0.04248889120266503,0.10108755960755555,127.11043356190801,0.05160632897306272,0.4727615992307834,0.21024837416606773,-0.23357093246451388,0.6085299705754774,-0.12806746299868094
achiral_catalyst.OMe_o-FPh_AlF3.vacuum\sub_cat_complex,-0.0016744821640726215,0.018763426669806904,0.09560438532577079,-0.07715544966308314,-0.0987449985100568,-0.06654613035769054,0.10465783132295225,127.11613941687853,0.05123339808598126,0.4865685470490497,0.1905749064673629,-0.2450368355127556,0.5924123540235174,-0.14096214678500288
achiral_catalyst.OMe_o-FPh_BF3.vacuum\sub_cat_complex,-0.0011423838787374407,0.015260443666994306,0.1435191092696928,-0.04678627295272313,-0.09812770891744549,-0.08577093149292538,0.12273888755914086,127.11786713353865,0.05039321990006873,0.5004190874927694,0.21843760165076773,-0.23864874177093592,0.5810036076778675,-0.1313750747110211
achiral_catalyst.OMe_o-FPh_I2.vacuum\sub_cat_complex,5.2032700690318734e-05,0.018776465236090445,0.03268203937707674,-0.014519093198919844,-0.02347595155004001,-0.017044502922659528,0.11133569571847524,127.1289883105624,0.04926667126422335,0.4933061575847941,0.009553320864466747,-0.19639474900588283,0.012806626171907172,-0.12432966879988006
achiral_catalyst.OMe_o-FPh_SnCl4.vacuum\sub_cat_complex,-0.0016262176223751368,0.0151274587261927,0.08582264717686987,-0.030997327915262017,-0.063613476613682,-0.03879986631894589,0.11925716614299375,127.1217040419051,0.05045890804275843,0.4949102209475966,0.22916747421911693,-0.23811051806355735,0.05020014551897071,-0.13715665159733195
achiral_catalyst.OMe_o-FPh_TiCl4.vacuum\sub_cat_complex,-0.0017080470369688072,0.014489319279319623,0.09601379929365078,-0.03809601909927046,-0.07594681880499365,-0.042980245746768564,0.11590002317399684,127.12275028200578,0.0507640943630886,0.4955511734828746,0.227715745895051,-0.23893882625546917,0.31165415277211966,-0.14541416928218448
achiral_catalyst.OMe_o-FPh_ZnCl2.vacuum\sub_cat_complex,-0.001513692633820618,0.015222658377772369,0.08189206327073809,-0.034911685454264166,-0.07043620024751363,-0.03733380225563812,0.10780139108690001,127.12087045216532,0.05012833218181878,0.48818468617476096,0.023207214025699183,-0.23271836597693826,0.5825166339109396,-0.1290002904464389
achiral_catalyst.OMe_m-FPh_AlF3.vacuum\sub_cat_complex,-0.0019939111019837696,0.0163630974091733,0.09777166043809671,-0.078573193852386,-0.10105751104876504,-0.06774513290066647,0.0991419263445179,127.10850190986015,0.049142043528141666,0.4779427411927588,0.15992172350948045,-0.24713532387847076,0.6039975167197773,-0.1451772126484005
achiral_catalyst.OMe_m-FPh_BF3.vacuum\sub_cat_complex,-0.001532848266814213,0.017212092778677857,0.14957303259623048,-0.04870775675677895,-0.10211830823342893,-0.08970381999587851,0.12196766318781371,127.10853844931047,0.048401269250360035,0.4932462720643609,0.18889313148687353,-0.2415282688267503,0.5928464367205972,-0.136401888228713
achiral_catalyst.OMe_m-FPh_I2.vacuum\sub_cat_complex,-0.0003005175419303896,0.018598497995243157,0.03216094363331515,-0.01475410676018572,-0.023364538952080238,-0.01678094114819769,0.11245649245968625,127.12179649636974,0.04701118843102081,0.48133346190024895,0.006832169818157537,-0.20099945419414528,0.011165161264238738,-0.12920271943504616
achiral_catalyst.OMe_m-FPh_SnCl4.vacuum\sub_cat_complex,-0.0020688676033220332,0.014987260714359962,0.08799953730193569,-0.03141077424950997,-0.06492194526674666,-0.039878801878424734,0.12155496340947369,127.11322412977121,0.04831699565627268,0.4884548328048912,0.2007089272902465,-0.24029267704560245,0.03840887312904393,-0.1413728028225772
achiral_catalyst.OMe_m-FPh_TiCl4.vacuum\sub_cat_complex,-0.002164444426169254,0.016669804777354358,0.09865273782577047,-0.038636670352440304,-0.0777399987349554,-0.04409883879490413,0.11714667003398382,127.11422262540646,0.04862802002677413,0.4901179864208509,0.1998010728184214,-0.24122538179263625,0.32257040607014903,-0.14973795557131084
achiral_catalyst.OMe_m-FPh_ZnCl2.vacuum\sub_cat_complex,-0.0014384517773198269,0.017448333211481426,0.08791449034845253,-0.038397107296436805,-0.07535288591884637,-0.04147937598381486,0.10514666579387644,127.11634718842086,0.047614240223804116,0.4797681370597715,0.0012369063983342233,-0.23611299286051302,0.5970147437982954,-0.13372215890169928
achiral_catalyst.OMe_p-FPh_AlF3.vacuum\sub_cat_complex,-0.0014512156737014337,0.01710417935028019,0.09830887161574617,-0.08064766419628167,-0.10281171581425497,-0.06861824459169155,0.09540063638672969,127.10150332741054,0.05264283767804012,0.4770123849214616,0.16805130228088183,-0.24137433660522206,0.6156805757639527,-0.14131101133985408
achiral_catalyst.OMe_p-FPh_BF3.vacuum\sub_cat_complex,-0.0010426532254879106,0.017678971076714234,0.15490778447163078,-0.05146212101776216,-0.10608729067899958,-0.09382183906185576,0.11804862851609332,127.10158016487155,0.05189200763752,0.48648996607742623,0.18910816943602793,-0.2357319670659012,0.6067732642532643,-0.1328244646602098
achiral_catalyst.OMe_p-FPh_I2.vacuum\sub_cat_complex,0.0001810661358394583,0.0191798879121734,0.03419081113872656,-0.015430092246382513,-0.024701156605829055,-0.01807264915780052,0.10727614046563883,127.11505376973942,0.05040656550446965,0.4807734141950819,0.007809313889833431,-0.20128111276987085,0.00011492124642570823,-0.12907989851849416
achiral_catalyst.OMe_p-FPh_SnCl4.vacuum\sub_cat_complex,-0.001680685883865607,0.019530507954890197,0.0932157094995264,-0.03339603430934664,-0.0690666681290395,-0.04287505881838302,0.11769463561606663,127.10563091484269,0.0518498511648231,0.48382884114132185,0.1960952549986969,-0.23493368114131227,0.03557619178580427,-0.14048103283630178
achiral_catalyst.OMe_p-FPh_TiCl4.vacuum\sub_cat_complex,-0.001696480410974921,0.017292356406277243,0.10156489359831042,-0.040254256110115384,-0.08034036529625155,-0.046001000986269226,0.11328568516336013,127.1071755992641,0.05218104249454192,0.48473874674659045,0.1958040841365883,-0.23578233271765403,0.3041334793503631,-0.14870838400628658
achiral_catalyst.OMe_p-FPh_ZnCl2.vacuum\sub_cat_complex,-0.0007491045049645706,0.0198472482142531,0.08932447154066842,-0.0400359813997503,-0.07728739245874294,-0.0425962174564714,0.10044099758492209,127.10884143266918,0.051108746537453675,0.47428379461797876,0.1893401653633608,-0.2332340969510381,0.6115775373557905,-0.1299872258097672
achiral_catalyst.Me_tBu_AlF3.vacuum\sub_cat_complex,-0.0025666114901463644,0.016033623346617176,0.09719151537904563,-0.07818924641199339,-0.10133752266389706,-0.06620979360820055,0.16734401274361943,127.1433632197241,0.03683387160927909,0.47878171277113024,0.39114372669013864,-0.28276111533098885,0.641012339585145,-0.1469197446037678
achiral_catalyst.Me_tBu_BF3.vacuum\sub_cat_complex,-0.000807949168764921,0.0186990662471489,0.15582838441887875,-0.052102223265609794,-0.10707456845307206,-0.09437471646175176,0.1766523671502247,127.13859415448007,0.03630596504338124,0.47798560124435063,0.045514885835815956,-0.2742700673092166,0.6462283633829463,-0.1354494497059589
achiral_catalyst.Me_tBu_I2.vacuum\sub_cat_complex,0.0011258244012930518,0.02064330020577021,0.03830738424895383,-0.017558124738094674,-0.027243223039647546,-0.02164282871077832,0.15351869568448073,127.15276659196468,0.03546948431372399,0.47349142877557027,0.00034052384263413897,-0.19659546809003312,0.0001870270847851029,-0.12339883579257378
achiral_catalyst.Me_tBu_SnCl4.vacuum\sub_cat_complex,-0.0010371438034058045,0.01658443294534706,0.09094173331360786,-0.03453701962960831,-0.0673274141456659,-0.043273242569181164,0.1697998480456704,127.1476359953608,0.03635796752442755,0.4732334942924634,0.0006409465231845259,-0.2525815588903068,0.0011726299359019557,-0.13897316097208792
achiral_catalyst.Me_tBu_TiCl4.vacuum\sub_cat_complex,-0.0008477687931121025,0.01708535862666949,0.1012143264614847,-0.040431624750778314,-0.07990961547221787,-0.04633384343170039,0.16388070152337963,127.15031921765765,0.036466413469882664,0.47379019864051175,0.0003287028768110808,-0.2487977388007781,0.3612960122195542,-0.14902949682735933
achiral_catalyst.Me_tBu_ZnCl2.vacuum\sub_cat_complex,-0.00045156029123027963,0.020527575956193367,0.08735615318781079,-0.037986841717899844,-0.07539473435889477,-0.040422112502581355,0.1577399335808094,127.14723261650158,0.03615138992477962,0.4680347899158961,0.002950725529784579,-0.2335685986663608,0.6518249601185923,-0.13080068144523213
achiral_catalyst.Me_Ph_AlF3.vacuum\sub_cat_complex,-0.0035176385698916235,0.014555484825816478,0.0999165421354298,-0.0817306880240021,-0.10384007042074472,-0.0704002069536751,0.17290777686849967,127.13359402543526,0.05195357978025272,0.47156785281124014,0.1851142060955149,-0.24941940297404658,0.5907643239110486,-0.15377208606958256
achiral_catalyst.Me_Ph_BF3.vacuum\sub_cat_complex,-0.0020556174808223915,0.01641953688622433,0.16705067750981473,-0.05664894884863889,-0.11415278039569898,-0.10310692387171222,0.1959402198360749,127.13092479372834,0.05387199503435158,0.4847697120946428,0.20491693255088278,-0.24380428412299104,0.5848997295833216,-0.14552667159653576
